timestamp,detection_id,attack_type,link_id,detection_rate,latency_ms,false_positive_rate,dc_confidence,lba_score,mhv_confidence,tm_decision,modules_involved,evidence,action_taken,run_id,correlated_event_id,decoy_link_hit,detection_source
2026-01-18T00:11:03.100851,det_01188,lldp_relay,00:00:00:00:00:03:24-00:00:00:00:00:11:48,96.1,46.7,2.3,0.15,0.4,0.8,0.98,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001239,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:11:10.100808,det_01189,lldp_relay,00:00:00:00:00:13:46-00:00:00:00:00:01:38,96.1,50.8,1.8,0.16,0.4,0.67,0.87,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001240,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:11:04.384634,det_01190,lldp_relay,00:00:00:00:00:01:12-00:00:00:00:00:04:38,96.1,45.5,2.2,0.18,0.4,0.78,0.91,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001241,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:11:11.963493,det_01191,lldp_relay,00:00:00:00:00:0b:40-00:00:00:00:00:0d:38,96.1,54.6,2.3,0.22,0.4,0.61,0.87,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,2,attack_001242,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:11:39.283627,det_01192,lldp_relay,00:00:00:00:00:13:41-00:00:00:00:00:0a:18,96.1,51.7,2.3,0.29,0.4,0.6,0.93,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001243,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:11:35.137587,det_01193,lldp_relay,00:00:00:00:00:02:4-00:00:00:00:00:0f:21,96.1,45.6,1.8,0.21,0.4,0.68,0.98,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,2,attack_001244,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:11:34.317257,det_01194,lldp_relay,00:00:00:00:00:02:3-00:00:00:00:00:0c:37,96.1,57.9,2.1,0.28,0.4,0.74,0.97,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001245,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:11:45.133715,det_01195,lldp_relay,00:00:00:00:00:14:15-00:00:00:00:00:06:29,96.1,46.8,1.7,0.19,0.4,0.82,0.88,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001246,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:12:03.426814,det_01196,lldp_relay,00:00:00:00:00:0a:48-00:00:00:00:00:0e:23,96.1,37.7,2.3,0.15,0.4,0.71,0.88,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001247,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:12:04.868949,det_01197,lldp_relay,00:00:00:00:00:05:8-00:00:00:00:00:08:11,96.1,39.2,2,0.27,0.4,0.86,0.86,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,2,attack_001248,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:12:09.657472,det_01198,lldp_relay,00:00:00:00:00:05:18-00:00:00:00:00:09:27,96.1,49,1.8,0.25,0.4,0.85,0.98,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001249,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:12:04.219789,det_01199,lldp_relay,00:00:00:00:00:10:13-00:00:00:00:00:02:5,96.1,38.7,2.3,0.18,0.4,0.8,0.96,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001250,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:12:14.244845,det_01200,lldp_relay,00:00:00:00:00:11:1-00:00:00:00:00:0c:40,96.1,53,1.8,0.12,0.4,0.81,0.95,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001251,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:12:24.931948,det_01201,lldp_relay,00:00:00:00:00:10:48-00:00:00:00:00:14:15,96.1,46.5,1.7,0.11,0.4,0.73,0.87,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,2,attack_001252,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:12:24.038403,det_01202,lldp_relay,00:00:00:00:00:08:13-00:00:00:00:00:02:47,96.1,43.7,2.1,0.12,0.4,0.77,0.89,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001253,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:12:28.608324,det_01203,lldp_relay,00:00:00:00:00:12:36-00:00:00:00:00:0e:10,96.1,52.2,2,0.12,0.4,0.61,0.97,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001254,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:12:29.225864,det_01204,lldp_relay,00:00:00:00:00:0c:13-00:00:00:00:00:08:33,96.1,55.2,1.9,0.15,0.4,0.86,0.95,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,2,attack_001255,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:12:35.962626,det_01205,lldp_relay,00:00:00:00:00:0f:15-00:00:00:00:00:04:25,96.1,52.1,2.1,0.16,0.4,0.64,0.86,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001256,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:12:45.508676,det_01206,lldp_relay,00:00:00:00:00:07:10-00:00:00:00:00:02:25,96.1,51,2.2,0.13,0.4,0.85,0.89,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001257,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:12:47.241527,det_01207,lldp_relay,00:00:00:00:00:11:20-00:00:00:00:00:12:37,96.1,49.9,1.7,0.24,0.4,0.82,0.85,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001258,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:13:07.786348,det_01208,lldp_relay,00:00:00:00:00:0b:41-00:00:00:00:00:01:48,96.1,48.8,2.3,0.26,0.4,0.77,0.96,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001259,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:13:01.820271,det_01209,lldp_relay,00:00:00:00:00:02:42-00:00:00:00:00:04:35,96.1,37.7,2,0.26,0.4,0.67,0.92,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001260,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:13:16.472135,det_01210,lldp_relay,00:00:00:00:00:06:26-00:00:00:00:00:08:18,96.1,47.7,1.8,0.16,0.4,0.82,0.88,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001261,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:13:17.992448,det_01211,lldp_relay,00:00:00:00:00:0f:44-00:00:00:00:00:10:30,96.1,40.5,2.1,0.22,0.4,0.62,0.85,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001262,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:13:39.740278,det_01212,lldp_relay,00:00:00:00:00:0e:31-00:00:00:00:00:06:4,96.1,50.8,2.1,0.27,0.4,0.73,0.97,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001263,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:13:34.094477,det_01213,lldp_relay,00:00:00:00:00:06:33-00:00:00:00:00:08:29,96.1,51.7,1.9,0.25,0.4,0.88,0.92,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001264,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:13:38.567622,det_01214,lldp_relay,00:00:00:00:00:02:21-00:00:00:00:00:14:32,96.1,44.6,1.9,0.25,0.4,0.8,0.9,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001265,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:13:59.409151,det_01215,lldp_relay,00:00:00:00:00:0d:23-00:00:00:00:00:11:39,96.1,44.3,1.7,0.28,0.4,0.72,0.92,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001266,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:13:57.049950,det_01216,lldp_relay,00:00:00:00:00:12:45-00:00:00:00:00:06:17,96.1,52.6,2.2,0.29,0.4,0.74,0.85,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,2,attack_001267,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:14:02.144360,det_01217,lldp_relay,00:00:00:00:00:0a:39-00:00:00:00:00:0f:44,96.1,44.4,1.8,0.27,0.4,0.84,0.93,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,2,attack_001268,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:13:54.850682,det_01218,lldp_relay,00:00:00:00:00:11:38-00:00:00:00:00:06:34,96.1,49.5,1.9,0.29,0.4,0.78,0.96,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001269,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:13:58.383109,det_01219,lldp_relay,00:00:00:00:00:06:45-00:00:00:00:00:04:43,96.1,54.9,2,0.1,0.4,0.84,0.98,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,2,attack_001270,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:14:05.942055,det_01220,lldp_relay,00:00:00:00:00:0d:26-00:00:00:00:00:0b:14,96.1,48.5,1.8,0.2,0.4,0.85,0.89,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001271,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:14:24.306941,det_01221,lldp_relay,00:00:00:00:00:03:46-00:00:00:00:00:0f:36,96.1,44,2.2,0.27,0.4,0.75,0.89,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,2,attack_001272,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:14:17.219349,det_01222,lldp_relay,00:00:00:00:00:0b:14-00:00:00:00:00:02:36,96.1,52.8,2.1,0.12,0.4,0.87,0.87,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001273,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:14:40.071768,det_01223,lldp_relay,00:00:00:00:00:13:28-00:00:00:00:00:05:13,96.1,50.2,1.8,0.29,0.4,0.81,0.95,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001274,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:14:57.835400,det_01224,lldp_relay,00:00:00:00:00:03:20-00:00:00:00:00:0d:23,96.1,41,2,0.21,0.4,0.81,0.94,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001276,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:14:47.029485,det_01225,lldp_relay,00:00:00:00:00:0f:21-00:00:00:00:00:08:15,96.1,41.4,1.9,0.19,0.4,0.89,0.92,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,2,attack_001277,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:15:02.840333,det_01226,lldp_relay,00:00:00:00:00:04:5-00:00:00:00:00:12:14,96.1,44.3,2.2,0.29,0.4,0.75,0.92,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001278,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:14:58.829574,det_01227,lldp_relay,00:00:00:00:00:08:27-00:00:00:00:00:13:33,96.1,49.9,2,0.16,0.4,0.89,0.88,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,2,attack_001279,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:15:18.343035,det_01228,lldp_relay,00:00:00:00:00:12:1-00:00:00:00:00:07:31,96.1,53.8,1.9,0.22,0.4,0.77,0.86,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001280,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:15:06.373775,det_01229,lldp_relay,00:00:00:00:00:08:46-00:00:00:00:00:0d:14,96.1,42.9,2.1,0.28,0.4,0.73,0.94,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001281,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:15:23.552379,det_01230,lldp_relay,00:00:00:00:00:0d:46-00:00:00:00:00:12:9,96.1,45.2,2.1,0.19,0.4,0.86,0.9,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001282,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:15:29.420987,det_01231,lldp_relay,00:00:00:00:00:13:32-00:00:00:00:00:01:31,96.1,49.4,2.3,0.14,0.4,0.62,0.97,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001283,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:15:27.346603,det_01232,lldp_relay,00:00:00:00:00:0c:33-00:00:00:00:00:08:27,96.1,54.3,2.1,0.29,0.4,0.84,0.86,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001284,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:15:39.968524,det_01233,lldp_relay,00:00:00:00:00:04:38-00:00:00:00:00:06:24,96.1,48.9,2.1,0.11,0.4,0.66,0.97,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,2,attack_001285,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:15:39.626051,det_01234,lldp_relay,00:00:00:00:00:0b:34-00:00:00:00:00:0e:32,96.1,53.7,2,0.24,0.4,0.89,0.9,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001286,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:15:48.372374,det_01235,lldp_relay,00:00:00:00:00:0b:35-00:00:00:00:00:12:26,96.1,50.3,1.9,0.15,0.4,0.82,0.94,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001287,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:16:09.085051,det_01236,lldp_relay,00:00:00:00:00:08:13-00:00:00:00:00:09:31,96.1,55.8,2,0.13,0.4,0.78,0.92,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001288,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:15:53.039176,det_01237,lldp_relay,00:00:00:00:00:14:28-00:00:00:00:00:01:30,96.1,45.3,1.9,0.14,0.4,0.84,0.91,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001289,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:16:07.718071,det_01238,lldp_relay,00:00:00:00:00:0b:4-00:00:00:00:00:02:45,96.1,52.9,2.3,0.21,0.4,0.75,0.9,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001291,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:16:21.546582,det_01239,lldp_relay,00:00:00:00:00:0c:28-00:00:00:00:00:09:40,96.1,50.9,2.2,0.3,0.4,0.75,0.96,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001292,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:16:13.363220,det_01240,lldp_relay,00:00:00:00:00:0a:32-00:00:00:00:00:01:48,96.1,40.3,1.8,0.25,0.4,0.71,0.86,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001293,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:16:33.068324,det_01241,lldp_relay,00:00:00:00:00:0d:23-00:00:00:00:00:0e:4,96.1,47.6,1.7,0.23,0.4,0.87,0.92,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001294,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:16:53.198162,det_01242,lldp_relay,00:00:00:00:00:09:42-00:00:00:00:00:05:3,96.1,58.7,1.9,0.14,0.4,0.61,0.92,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,2,attack_001295,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:16:54.672880,det_01243,lldp_relay,00:00:00:00:00:08:47-00:00:00:00:00:0b:6,96.1,48,1.9,0.19,0.4,0.79,0.9,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001296,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:16:47.008194,det_01244,lldp_relay,00:00:00:00:00:0f:11-00:00:00:00:00:01:32,96.1,45,1.8,0.14,0.4,0.87,0.9,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001297,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:16:47.767626,det_01245,lldp_relay,00:00:00:00:00:0c:47-00:00:00:00:00:06:8,96.1,60.8,1.9,0.25,0.4,0.85,0.91,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,2,attack_001298,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:16:55.322494,det_01246,lldp_relay,00:00:00:00:00:02:33-00:00:00:00:00:0c:47,96.1,53.4,2.2,0.19,0.4,0.88,0.87,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,2,attack_001299,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:17:18.986042,det_01247,lldp_relay,00:00:00:00:00:12:28-00:00:00:00:00:06:22,96.1,41.8,2,0.2,0.4,0.63,0.89,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,2,attack_001300,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:19:12.249458,det_01248,topology_freezing,00:00:00:00:00:0c:4-00:00:00:00:00:06:38,95.1,50.4,2.2,0,0.1,0,0.92,LBA,Behavioral anomaly detected: topology_freezing,rate_limit,2,attack_001301,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:19:35.230466,det_01249,topology_freezing,00:00:00:00:00:04:18-00:00:00:00:00:0d:4,95.1,42.3,1.7,0.02,0.1,0,0.96,LBA,Behavioral anomaly detected: topology_freezing,alert_only,2,attack_001302,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:19:29.076664,det_01250,topology_freezing,00:00:00:00:00:09:42-00:00:00:00:00:12:7,95.1,42.5,2.1,0.07,0.1,0,0.91,LBA,Behavioral anomaly detected: topology_freezing,quarantine_link,2,attack_001303,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:19:26.997484,det_01251,topology_freezing,00:00:00:00:00:08:5-00:00:00:00:00:0e:10,95.1,47.6,2.1,0.09,0.1,0,0.89,LBA,Behavioral anomaly detected: topology_freezing,rate_limit,2,attack_001304,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:19:34.847827,det_01252,topology_freezing,00:00:00:00:00:06:35-00:00:00:00:00:13:45,95.1,51.1,1.9,-0.08,0.1,0,0.93,LBA,Behavioral anomaly detected: topology_freezing,alert_only,2,attack_001305,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:19:44.172106,det_01253,topology_freezing,00:00:00:00:00:02:32-00:00:00:00:00:04:42,95.1,42.7,2,0.03,0.1,0,0.91,LBA,Behavioral anomaly detected: topology_freezing,quarantine_link,2,attack_001306,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:19:36.649155,det_01254,topology_freezing,00:00:00:00:00:0e:46-00:00:00:00:00:0b:46,95.1,44.6,2.2,-0.03,0.1,0,0.86,LBA,Behavioral anomaly detected: topology_freezing,quarantine_link,2,attack_001307,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:19:47.302766,det_01255,topology_freezing,00:00:00:00:00:12:37-00:00:00:00:00:0e:14,95.1,40.6,2.2,-0.05,0.1,0,0.91,LBA,Behavioral anomaly detected: topology_freezing,quarantine_link,2,attack_001308,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:20:13.676683,det_01256,topology_freezing,00:00:00:00:00:03:10-00:00:00:00:00:11:21,95.1,56,2,0.02,0.1,0,0.99,LBA,Behavioral anomaly detected: topology_freezing,rate_limit,2,attack_001309,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:19:54.446920,det_01257,topology_freezing,00:00:00:00:00:10:48-00:00:00:00:00:04:4,95.1,43.7,1.8,0.1,0.1,0,0.89,LBA,Behavioral anomaly detected: topology_freezing,rate_limit,2,attack_001310,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:20:15.109929,det_01258,topology_freezing,00:00:00:00:00:12:28-00:00:00:00:00:0d:15,95.1,48.7,1.9,0.02,0.1,0,0.87,LBA,Behavioral anomaly detected: topology_freezing,rate_limit,2,attack_001311,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:20:12.703804,det_01259,topology_freezing,00:00:00:00:00:0d:32-00:00:00:00:00:08:27,95.1,46.2,2.2,0.06,0.1,0,0.91,LBA,Behavioral anomaly detected: topology_freezing,quarantine_link,2,attack_001312,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:20:41.765635,det_01260,topology_freezing,00:00:00:00:00:10:41-00:00:00:00:00:12:24,95.1,52,1.9,-0.07,0.1,0,0.92,LBA,Behavioral anomaly detected: topology_freezing,rate_limit,2,attack_001313,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:20:39.112161,det_01261,topology_freezing,00:00:00:00:00:06:43-00:00:00:00:00:0a:19,95.1,44.1,2,-0.09,0.1,0,0.96,LBA,Behavioral anomaly detected: topology_freezing,quarantine_link,2,attack_001314,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:20:35.787637,det_01262,topology_freezing,00:00:00:00:00:0d:43-00:00:00:00:00:0c:17,95.1,47.7,2.2,-0.08,0.1,0,0.9,LBA,Behavioral anomaly detected: topology_freezing,rate_limit,2,attack_001316,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:20:46.396694,det_01263,topology_freezing,00:00:00:00:00:0c:27-00:00:00:00:00:05:29,95.1,42.8,2.2,0.1,0.1,0,0.85,LBA,Behavioral anomaly detected: topology_freezing,rate_limit,2,attack_001317,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:20:57.510026,det_01264,topology_freezing,00:00:00:00:00:14:14-00:00:00:00:00:06:24,95.1,46.7,2.2,-0.02,0.1,0,0.94,LBA,Behavioral anomaly detected: topology_freezing,rate_limit,2,attack_001318,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:21:15.051675,det_01265,topology_freezing,00:00:00:00:00:11:5-00:00:00:00:00:08:37,95.1,55.8,2,0.03,0.1,0,0.91,LBA,Behavioral anomaly detected: topology_freezing,alert_only,2,attack_001319,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:21:00.912117,det_01266,topology_freezing,00:00:00:00:00:08:43-00:00:00:00:00:10:43,95.1,46,1.9,-0.1,0.1,0,0.93,LBA,Behavioral anomaly detected: topology_freezing,rate_limit,2,attack_001321,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:21:29.380192,det_01267,topology_freezing,00:00:00:00:00:07:1-00:00:00:00:00:05:41,95.1,38.8,2,-0.01,0.1,0,0.86,LBA,Behavioral anomaly detected: topology_freezing,rate_limit,2,attack_001322,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:21:27.820093,det_01268,topology_freezing,00:00:00:00:00:01:31-00:00:00:00:00:14:38,95.1,49,2.1,0.04,0.1,0,0.95,LBA,Behavioral anomaly detected: topology_freezing,alert_only,2,attack_001323,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:21:45.200904,det_01269,topology_freezing,00:00:00:00:00:07:4-00:00:00:00:00:14:12,95.1,46.1,1.7,-0.09,0.1,0,0.93,LBA,Behavioral anomaly detected: topology_freezing,rate_limit,2,attack_001324,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:21:30.357246,det_01270,topology_freezing,00:00:00:00:00:04:24-00:00:00:00:00:0c:29,95.1,44.6,1.8,0.09,0.1,0,0.97,LBA,Behavioral anomaly detected: topology_freezing,quarantine_link,2,attack_001325,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:21:59.197022,det_01271,topology_freezing,00:00:00:00:00:10:19-00:00:00:00:00:08:42,95.1,42.4,2.3,0.08,0.1,0,0.95,LBA,Behavioral anomaly detected: topology_freezing,quarantine_link,2,attack_001326,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:22:04.230426,det_01272,topology_freezing,00:00:00:00:00:0b:42-00:00:00:00:00:0d:37,95.1,48.9,2.1,-0.03,0.1,0,0.93,LBA,Behavioral anomaly detected: topology_freezing,quarantine_link,2,attack_001328,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:21:55.787951,det_01273,topology_freezing,00:00:00:00:00:12:20-00:00:00:00:00:07:10,95.1,50.9,2.3,0.02,0.1,0,0.89,LBA,Behavioral anomaly detected: topology_freezing,quarantine_link,2,attack_001329,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:22:01.757318,det_01274,topology_freezing,00:00:00:00:00:0b:1-00:00:00:00:00:0d:19,95.1,48.1,2.1,-0.08,0.1,0,0.87,LBA,Behavioral anomaly detected: topology_freezing,alert_only,2,attack_001330,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:22:14.517602,det_01275,topology_freezing,00:00:00:00:00:0e:24-00:00:00:00:00:13:16,95.1,46.4,1.9,0.03,0.1,0,0.91,LBA,Behavioral anomaly detected: topology_freezing,rate_limit,2,attack_001331,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:22:26.689776,det_01276,topology_freezing,00:00:00:00:00:02:34-00:00:00:00:00:11:28,95.1,47.3,2,0.08,0.1,0,0.86,LBA,Behavioral anomaly detected: topology_freezing,rate_limit,2,attack_001332,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:22:27.594511,det_01277,topology_freezing,00:00:00:00:00:0e:12-00:00:00:00:00:13:8,95.1,46.9,1.8,0.05,0.1,0,0.94,LBA,Behavioral anomaly detected: topology_freezing,quarantine_link,2,attack_001333,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:22:34.634195,det_01278,topology_freezing,00:00:00:00:00:08:2-00:00:00:00:00:0d:1,95.1,46.1,2.2,0.03,0.1,0,0.97,LBA,Behavioral anomaly detected: topology_freezing,quarantine_link,2,attack_001334,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:22:38.435979,det_01279,topology_freezing,00:00:00:00:00:08:9-00:00:00:00:00:04:21,95.1,40.7,1.8,-0.07,0.1,0,0.91,LBA,Behavioral anomaly detected: topology_freezing,quarantine_link,2,attack_001335,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:22:54.976028,det_01280,topology_freezing,00:00:00:00:00:01:47-00:00:00:00:00:0a:23,95.1,49.6,2.2,0.06,0.1,0,0.89,LBA,Behavioral anomaly detected: topology_freezing,rate_limit,2,attack_001336,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:23:02.054154,det_01281,topology_freezing,00:00:00:00:00:09:47-00:00:00:00:00:0e:34,95.1,46.5,2.3,-0.05,0.1,0,0.86,LBA,Behavioral anomaly detected: topology_freezing,rate_limit,2,attack_001337,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:23:10.636844,det_01282,topology_freezing,00:00:00:00:00:10:8-00:00:00:00:00:03:29,95.1,45.2,1.8,0.07,0.1,0,0.89,LBA,Behavioral anomaly detected: topology_freezing,quarantine_link,2,attack_001338,NO,BEHAVIORAL_ANALYSIS
2026-01-18T00:22:59.731030,det_01283,topology_freezing,00:00:00:00:00:0e:15-00:00:00:00:00:14:27,95.1,42.7,2.2,0,0.1,0,0.95,LBA,Behavioral anomaly detected: topology_freezing,rate_limit,2,attack_001339,NO,BEHAVIORAL_ANALYSIS
