timestamp,link_id,state,confidence_score,behavior_score,validation_score,reason,decision,detection_source
2026-01-18T02:34:40.835882,00:00:00:00:00:03:53-00:00:00:00:00:06:63,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-18T02:34:26.942073,00:00:00:00:00:08:32-00:00:00:00:00:0c:10,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-18T02:34:35.898552,00:00:00:00:00:08:32-00:00:00:00:00:0c:10,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-18T02:35:35.722213,00:00:00:00:00:09:3-00:00:00:00:00:10:4,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-18T02:35:55.226550,00:00:00:00:00:05:25-00:00:00:00:00:03:29,quarantined,0.886,0.795,0.781,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:35:50.481232,00:00:00:00:00:11:35-00:00:00:00:00:0b:46,quarantined,0.881,0.785,0.856,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:35:59.028505,00:00:00:00:00:01:61-00:00:00:00:00:06:61,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-18T02:36:04.239455,00:00:00:00:00:09:36-00:00:00:00:00:0b:42,quarantined,0.781,0.694,0.722,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:36:23.280613,00:00:00:00:00:14:57-00:00:00:00:00:07:58,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-18T02:37:02.430834,00:00:00:00:00:05:61-00:00:00:00:00:0b:51,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-18T02:37:28.545446,00:00:00:00:00:11:51-00:00:00:00:00:03:53,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-18T02:37:36.806789,00:00:00:00:00:02:21-00:00:00:00:00:12:13,quarantined,0.847,0.604,0.847,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:37:47.649221,00:00:00:00:00:04:6-00:00:00:00:00:05:11,quarantined,0.812,0.645,0.760,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:38:00.364196,00:00:00:00:00:01:61-00:00:00:00:00:06:61,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-18T02:38:06.818970,00:00:00:00:00:08:32-00:00:00:00:00:0c:10,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-18T02:39:06.486049,00:00:00:00:00:01:52-00:00:00:00:00:11:61,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-18T02:39:09.849088,00:00:00:00:00:08:32-00:00:00:00:00:0c:10,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-18T02:39:26.148806,00:00:00:00:00:09:3-00:00:00:00:00:10:4,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-18T02:40:24.364160,00:00:00:00:00:01:61-00:00:00:00:00:06:61,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-18T02:40:34.509784,00:00:00:00:00:01:9-00:00:00:00:00:09:24,quarantined,0.870,0.674,0.809,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:40:24.746890,00:00:00:00:00:03:53-00:00:00:00:00:06:63,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-18T02:40:41.822671,00:00:00:00:00:0c:46-00:00:00:00:00:0b:16,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-18T02:41:18.291217,00:00:00:00:00:05:61-00:00:00:00:00:0b:51,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-18T02:43:44.632988,00:00:00:00:00:0d:45-00:00:00:00:00:04:38,quarantined,0.716,0.646,0.843,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:45:29.637939,00:00:00:00:00:0c:17-00:00:00:00:00:10:33,quarantined,0.807,0.718,0.750,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:45:46.196246,00:00:00:00:00:09:19-00:00:00:00:00:0a:13,quarantined,0.806,0.785,0.701,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:46:13.013856,00:00:00:00:00:0d:45-00:00:00:00:00:04:38,quarantined,0.787,0.654,0.886,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:47:08.709606,00:00:00:00:00:04:6-00:00:00:00:00:05:11,quarantined,0.870,0.727,0.872,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:47:16.341665,00:00:00:00:00:01:48-00:00:00:00:00:04:6,quarantined,0.707,0.633,0.788,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:47:21.555327,00:00:00:00:00:01:14-00:00:00:00:00:02:18,quarantined,0.763,0.781,0.870,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:47:53.300779,00:00:00:00:00:09:19-00:00:00:00:00:0a:13,quarantined,0.710,0.785,0.703,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:47:53.808749,00:00:00:00:00:0c:17-00:00:00:00:00:10:33,quarantined,0.865,0.776,0.809,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:50:36.856581,00:00:00:00:00:13:46-00:00:00:00:00:0e:10,quarantined,0.746,0.723,0.792,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:51:02.019205,00:00:00:00:00:04:18-00:00:00:00:00:05:6,quarantined,0.836,0.708,0.760,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:52:21.465504,00:00:00:00:00:01:14-00:00:00:00:00:02:18,quarantined,0.774,0.710,0.751,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:52:39.033856,00:00:00:00:00:05:25-00:00:00:00:00:03:29,quarantined,0.826,0.603,0.718,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:52:43.505234,00:00:00:00:00:01:5-00:00:00:00:00:09:45,quarantined,0.882,0.628,0.728,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:53:17.497441,00:00:00:00:00:09:36-00:00:00:00:00:0b:42,quarantined,0.900,0.661,0.890,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:56:26.755943,00:00:00:00:00:0c:44-00:00:00:00:00:0e:22,quarantined,0.702,0.763,0.833,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:56:58.661260,00:00:00:00:00:05:25-00:00:00:00:00:03:29,quarantined,0.838,0.680,0.884,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:57:08.082898,00:00:00:00:00:11:35-00:00:00:00:00:0b:46,quarantined,0.879,0.675,0.760,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:57:14.224165,00:00:00:00:00:05:36-00:00:00:00:00:07:12,quarantined,0.893,0.741,0.723,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:58:29.340358,00:00:00:00:00:05:25-00:00:00:00:00:03:29,quarantined,0.847,0.762,0.776,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T02:58:56.027609,00:00:00:00:00:02:21-00:00:00:00:00:12:13,quarantined,0.729,0.749,0.792,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:00:16.554738,00:00:00:00:00:14:33-00:00:00:00:00:10:39,quarantined,0.854,0.680,0.876,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:00:39.413640,00:00:00:00:00:01:30-00:00:00:00:00:03:13,quarantined,0.877,0.633,0.863,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:02:38.730219,00:00:00:00:00:02:21-00:00:00:00:00:12:13,quarantined,0.794,0.716,0.867,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:03:32.209726,00:00:00:00:00:0f:21-00:00:00:00:00:12:7,quarantined,0.729,0.799,0.877,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:03:36.603496,00:00:00:00:00:11:26-00:00:00:00:00:06:36,quarantined,0.860,0.796,0.787,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:04:08.482123,00:00:00:00:00:0c:44-00:00:00:00:00:0e:22,quarantined,0.850,0.795,0.829,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:04:31.812340,00:00:00:00:00:09:27-00:00:00:00:00:0b:41,quarantined,0.740,0.787,0.853,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:04:50.557992,00:00:00:00:00:05:25-00:00:00:00:00:03:29,quarantined,0.711,0.727,0.735,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:07:58.892402,00:00:00:00:00:02:47-00:00:00:00:00:05:2,quarantined,0.776,0.673,0.842,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:08:35.809687,00:00:00:00:00:05:36-00:00:00:00:00:07:12,quarantined,0.874,0.700,0.814,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:09:02.007307,00:00:00:00:00:08:25-00:00:00:00:00:12:25,quarantined,0.804,0.730,0.731,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:09:17.896017,00:00:00:00:00:01:14-00:00:00:00:00:02:18,quarantined,0.754,0.740,0.859,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:09:38.648328,00:00:00:00:00:12:4-00:00:00:00:00:03:34,quarantined,0.750,0.765,0.794,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:10:10.531626,00:00:00:00:00:14:33-00:00:00:00:00:10:39,quarantined,0.741,0.799,0.799,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:10:06.053103,00:00:00:00:00:12:48-00:00:00:00:00:11:47,quarantined,0.760,0.739,0.716,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:10:22.182911,00:00:00:00:00:01:48-00:00:00:00:00:04:6,quarantined,0.818,0.689,0.747,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:12:32.760390,00:00:00:00:00:0c:17-00:00:00:00:00:10:33,quarantined,0.885,0.749,0.787,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:12:53.205737,00:00:00:00:00:11:34-00:00:00:00:00:0b:18,quarantined,0.869,0.776,0.859,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:13:21.474286,00:00:00:00:00:0f:37-00:00:00:00:00:0a:47,quarantined,0.727,0.738,0.856,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:13:19.628658,00:00:00:00:00:09:19-00:00:00:00:00:0a:13,quarantined,0.840,0.623,0.712,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:14:07.936858,00:00:00:00:00:03:20-00:00:00:00:00:10:45,quarantined,0.833,0.612,0.816,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:16:10.861722,00:00:00:00:00:0c:27-00:00:00:00:00:12:34,quarantined,0.898,0.603,0.749,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:16:03.290981,00:00:00:00:00:0c:17-00:00:00:00:00:10:33,quarantined,0.813,0.737,0.741,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:16:36.216996,00:00:00:00:00:0f:37-00:00:00:00:00:0a:47,quarantined,0.709,0.621,0.893,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:17:00.407342,00:00:00:00:00:11:28-00:00:00:00:00:0c:21,quarantined,0.801,0.666,0.810,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:17:02.458556,00:00:00:00:00:01:5-00:00:00:00:00:09:45,quarantined,0.838,0.666,0.703,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:20:00.141650,00:00:00:00:00:11:24-00:00:00:00:00:02:9,quarantined,0.778,0.640,0.719,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:20:02.828676,00:00:00:00:00:09:36-00:00:00:00:00:0b:42,quarantined,0.761,0.709,0.882,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:20:16.663650,00:00:00:00:00:10:38-00:00:00:00:00:0c:33,quarantined,0.823,0.663,0.882,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:20:23.585830,00:00:00:00:00:02:48-00:00:00:00:00:11:1,quarantined,0.886,0.671,0.898,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:21:50.373919,00:00:00:00:00:04:19-00:00:00:00:00:08:25,quarantined,0.820,0.759,0.841,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:22:10.524178,00:00:00:00:00:10:7-00:00:00:00:00:07:42,quarantined,0.710,0.640,0.757,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:22:57.201450,00:00:00:00:00:05:36-00:00:00:00:00:07:12,quarantined,0.784,0.726,0.828,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:23:12.699061,00:00:00:00:00:01:5-00:00:00:00:00:0d:12,quarantined,0.785,0.623,0.775,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:23:41.231448,00:00:00:00:00:02:43-00:00:00:00:00:14:2,quarantined,0.779,0.782,0.826,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:25:03.347732,00:00:00:00:00:11:24-00:00:00:00:00:02:9,quarantined,0.861,0.731,0.895,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:26:22.175286,00:00:00:00:00:0f:37-00:00:00:00:00:0a:47,quarantined,0.728,0.778,0.827,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:27:08.070205,00:00:00:00:00:02:21-00:00:00:00:00:12:13,quarantined,0.703,0.724,0.733,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:28:13.644458,00:00:00:00:00:04:19-00:00:00:00:00:08:25,quarantined,0.765,0.620,0.746,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:28:33.110799,00:00:00:00:00:08:25-00:00:00:00:00:12:25,quarantined,0.739,0.756,0.837,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:32:03.437863,00:00:00:00:00:0f:37-00:00:00:00:00:0a:47,quarantined,0.821,0.677,0.813,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:32:30.893018,00:00:00:00:00:04:6-00:00:00:00:00:05:11,quarantined,0.721,0.705,0.891,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:32:49.234288,00:00:00:00:00:02:21-00:00:00:00:00:12:13,quarantined,0.774,0.792,0.767,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:34:33.114018,00:00:00:00:00:11:35-00:00:00:00:00:0b:46,quarantined,0.813,0.715,0.837,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:34:48.977290,00:00:00:00:00:0c:27-00:00:00:00:00:12:34,quarantined,0.873,0.702,0.884,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:36:11.322257,00:00:00:00:00:12:48-00:00:00:00:00:11:47,quarantined,0.838,0.669,0.755,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:36:59.567462,00:00:00:00:00:13:46-00:00:00:00:00:0e:10,quarantined,0.843,0.787,0.825,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:38:26.838713,00:00:00:00:00:04:18-00:00:00:00:00:05:6,quarantined,0.862,0.704,0.704,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:38:20.173882,00:00:00:00:00:09:27-00:00:00:00:00:0b:41,quarantined,0.865,0.745,0.843,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:38:43.476088,00:00:00:00:00:02:21-00:00:00:00:00:12:13,quarantined,0.712,0.709,0.788,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:40:46.091731,00:00:00:00:00:12:48-00:00:00:00:00:11:47,quarantined,0.863,0.653,0.747,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:43:35.106551,00:00:00:00:00:05:63-00:00:00:00:00:13:52,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:43:19.723813,00:00:00:00:00:11:28-00:00:00:00:00:0c:21,quarantined,0.704,0.637,0.775,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:43:35.841241,00:00:00:00:00:12:54-00:00:00:00:00:10:52,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:44:42.659875,00:00:00:00:00:14:57-00:00:00:00:00:07:58,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:45:02.957787,00:00:00:00:00:14:57-00:00:00:00:00:07:58,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:45:46.069622,00:00:00:00:00:11:26-00:00:00:00:00:06:36,quarantined,0.710,0.677,0.851,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:45:54.585419,00:00:00:00:00:11:51-00:00:00:00:00:03:53,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:45:48.858982,00:00:00:00:00:12:48-00:00:00:00:00:11:47,quarantined,0.755,0.606,0.789,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:46:53.848332,00:00:00:00:00:11:1-00:00:00:00:00:0c:41,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:46:42.710008,00:00:00:00:00:03:53-00:00:00:00:00:06:63,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:47:46.603792,00:00:00:00:00:01:57-00:00:00:00:00:0e:63,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:48:01.402134,00:00:00:00:00:01:52-00:00:00:00:00:11:61,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:48:17.226731,00:00:00:00:00:01:52-00:00:00:00:00:11:61,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:49:01.296617,00:00:00:00:00:05:61-00:00:00:00:00:0b:51,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:49:07.873955,00:00:00:00:00:01:48-00:00:00:00:00:04:6,quarantined,0.844,0.655,0.875,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:49:19.867295,00:00:00:00:00:11:51-00:00:00:00:00:03:53,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:49:33.278009,00:00:00:00:00:11:1-00:00:00:00:00:0c:41,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:49:50.220242,00:00:00:00:00:01:48-00:00:00:00:00:04:6,quarantined,0.836,0.680,0.730,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:49:55.180739,00:00:00:00:00:0f:21-00:00:00:00:00:12:7,quarantined,0.750,0.616,0.746,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:50:25.082776,00:00:00:00:00:0e:40-00:00:00:00:00:0c:34,quarantined,0.715,0.648,0.846,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:50:27.826793,00:00:00:00:00:0a:43-00:00:00:00:00:07:13,quarantined,0.767,0.800,0.814,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:50:38.814178,00:00:00:00:00:0c:44-00:00:00:00:00:0e:22,quarantined,0.736,0.762,0.853,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:50:32.920202,00:00:00:00:00:05:61-00:00:00:00:00:0b:51,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:50:52.187665,00:00:00:00:00:05:63-00:00:00:00:00:13:52,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:51:06.366649,00:00:00:00:00:0c:17-00:00:00:00:00:10:33,quarantined,0.718,0.601,0.813,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:51:18.911195,00:00:00:00:00:0c:46-00:00:00:00:00:0b:16,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:51:19.979641,00:00:00:00:00:11:1-00:00:00:00:00:0c:41,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:51:44.834799,00:00:00:00:00:0e:54-00:00:00:00:00:14:59,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:52:22.849869,00:00:00:00:00:0c:46-00:00:00:00:00:0b:16,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:52:11.407412,00:00:00:00:00:14:57-00:00:00:00:00:07:58,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:52:42.123613,00:00:00:00:00:0f:41-00:00:00:00:00:0a:4,quarantined,0.859,0.609,0.840,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:53:06.539883,00:00:00:00:00:0c:46-00:00:00:00:00:0b:16,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-18T03:55:13.361597,00:00:00:00:00:09:27-00:00:00:00:00:0b:41,quarantined,0.804,0.616,0.775,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:55:56.707198,00:00:00:00:00:03:53-00:00:00:00:00:06:63,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-18T03:56:00.314927,00:00:00:00:00:05:61-00:00:00:00:00:0b:51,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-18T03:56:30.161469,00:00:00:00:00:0f:50-00:00:00:00:00:02:53,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-18T03:56:30.798323,00:00:00:00:00:0f:11-00:00:00:00:00:0d:13,quarantined,0.751,0.743,0.796,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:56:59.158189,00:00:00:00:00:05:36-00:00:00:00:00:07:12,quarantined,0.757,0.644,0.817,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:57:21.091302,00:00:00:00:00:04:18-00:00:00:00:00:05:6,quarantined,0.747,0.635,0.868,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:57:41.193778,00:00:00:00:00:0f:50-00:00:00:00:00:02:53,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-18T03:57:38.017265,00:00:00:00:00:0f:50-00:00:00:00:00:02:53,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-18T03:58:05.378551,00:00:00:00:00:0e:54-00:00:00:00:00:14:59,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-18T03:58:19.676765,00:00:00:00:00:0d:5-00:00:00:00:00:02:2,quarantined,0.779,0.616,0.708,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:58:15.406137,00:00:00:00:00:0f:11-00:00:00:00:00:0d:13,quarantined,0.750,0.608,0.768,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:58:26.180007,00:00:00:00:00:0e:54-00:00:00:00:00:14:59,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-18T03:58:40.011577,00:00:00:00:00:0e:54-00:00:00:00:00:14:59,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-18T03:59:05.599551,00:00:00:00:00:12:4-00:00:00:00:00:03:34,quarantined,0.873,0.689,0.806,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T03:59:06.843424,00:00:00:00:00:03:53-00:00:00:00:00:06:63,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-18T03:59:17.399573,00:00:00:00:00:01:57-00:00:00:00:00:0e:63,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-18T03:59:34.074003,00:00:00:00:00:0c:46-00:00:00:00:00:0b:16,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-18T03:59:40.538118,00:00:00:00:00:08:32-00:00:00:00:00:0c:10,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-18T04:00:06.346571,00:00:00:00:00:01:57-00:00:00:00:00:0e:63,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-18T04:00:02.729980,00:00:00:00:00:01:61-00:00:00:00:00:06:61,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-18T04:00:35.438634,00:00:00:00:00:09:3-00:00:00:00:00:10:4,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-18T04:00:40.390833,00:00:00:00:00:0c:17-00:00:00:00:00:10:33,quarantined,0.794,0.693,0.761,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-18T04:01:12.295575,00:00:00:00:00:05:61-00:00:00:00:00:0b:51,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
